,Angle,Concentration,Poluted
0,0.28000731514153304,0.10930432536925301,0
1,0.30624255542585826,0.06120750698862635,0
2,0.1860735425340147,0.12439707889265227,0
3,0.3395148554354524,0.13691260335818847,0
4,0.19852134301264615,0.032704217492437584,0
5,0.11103903871423584,0.09146310665885247,0
6,-0.6673671328896691,0.14919224160913427,0
7,-0.26351591448716183,0.0428300294692498,0
8,0.17019273749869435,0.1958366467180072,0
9,-0.4254744760659702,0.14693231888089084,0
10,0.2047872517928402,0.09289018796348067,0
11,0.1590614660911773,0.053030399228651756,0
12,0.19360891547957804,0.04950726247406694,0
13,-0.16643392297054801,0.1607966188234098,0
14,1.0211088012885328,0.06495702833458304,1
15,0.3858461669762726,0.03001359150734893,0
16,-0.9429780131866987,0.017029484898790807,0
17,0.3373766539651707,0.04392541228366188,0
18,-0.09304559812342068,0.06490836840259771,0
19,0.04492671768559971,0.010055776627835245,0
20,-0.744435792991589,0.08991980883649386,0
21,-0.8631571120713537,0.0736671066299121,0
22,-0.6374729291118459,0.1001071944227576,0
23,-0.5115665516709774,0.13396877770389898,0
24,-0.1317736209990643,0.11264092109634766,0
25,-0.7405974062558832,0.04063868151534169,0
26,-0.5080871411693696,0.030253646418338595,0
27,-0.07372293041689769,0.2083477602329647,0
28,-0.5936783521224813,0.008894472303105245,0
29,0.49940726965298143,0.12565023973466968,0
30,-0.7685028568480078,0.08355580473574233,0
31,-0.9411904721057224,0.020567647329754187,0
32,0.20928639661511242,0.017778316666633504,0
33,0.1294046558784,0.04952190783373943,0
34,0.15755263976731673,0.04691207789517271,0
35,0.00012014469600479744,0.10852039781437783,0
36,-0.17456884250643426,0.19863906153780098,0
37,0.24029156430726004,0.0802886933907306,0
38,-0.4932682752898401,0.10846397284842102,0
39,-0.0817983873261244,0.015891546455157276,0
40,0.1473878239407482,0.052517773969913625,0
41,1.1966966227833422,0.00223468552998507,0
42,0.38241483335021426,0.0923882029592072,0
43,0.3834959803767606,0.13974496792196867,0
44,0.6672507886433269,0.4260251223601523,1
45,-0.012904437583948629,0.08486645810972696,0
46,-0.11725846185792883,0.17617858747771592,0
47,0.5914527006143897,0.34555279028822306,1
48,-0.5830449902078999,0.1330637217563024,0
49,0.5565740091129883,0.2361270114229946,1
50,-0.7098751118410815,0.16908198830167487,0
51,-0.9215533026256834,0.01530191219159578,0
52,-1.4138681418368018,0.12814773694082024,0
53,-0.2599769953543915,0.15256564455881433,0
54,-0.05496346856648356,0.014516649222179335,0
55,-0.5991344476602588,0.09158601396343855,0
56,-0.8226576257314774,0.026999450997990976,0
57,0.6867991005179526,0.23205823475297346,1
58,-0.13973590865054775,0.0035763089954998295,0
59,-0.20109839739276966,0.13927127022169375,0
60,0.2781357698193519,0.05135296481487059,0
61,0.5407374592847498,0.43214825344941105,1
62,0.4858659608880911,0.2587529327627145,0
63,0.07235284650315565,0.08856027856621262,0
64,0.06838152843527404,0.0738717216333347,0
65,-0.5270963276601033,0.0009711452555868463,0
66,-0.1743206929578628,0.03651728872825524,0
67,-0.676981488232597,0.0009893938159069133,0
68,-0.24515496671218986,0.058111695527537595,0
69,-0.7039377111189445,0.07872455955907216,0
70,-0.21406964923076097,0.06202964996360401,0
71,-0.24271493322302334,0.1640825063914385,0
72,-1.1089536556497477,0.021716011587592576,0
73,-0.2702874712205109,0.114311025217842,0
74,-1.3700976602661774,0.08447770254453048,0
75,-0.0942630256506347,0.030630027886182833,0
76,0.033849700246924595,0.01994135470147834,0
77,0.8442358024014783,0.23163882038272682,1
78,-0.19739344742916218,0.16356158990348751,0
79,-0.46155118199604983,0.03971850017779867,0
80,-0.035000058473171926,0.025751126940945446,0
81,0.9058112975049166,0.2709861488134545,1
82,0.15007575402619772,0.11691479722030938,0
83,-0.4559254618895782,0.08759206722374777,0
84,-0.29519006403365156,0.037783437464422386,0
85,-0.16902473600490805,0.010045721261977085,0
86,-0.283857483873955,0.03737171039188289,0
87,0.6604732745202195,0.4280686859140986,1
88,0.5055879024949297,0.03831108769411064,0
89,-0.18799585919494205,0.17034663649276688,0
90,-0.5606001594148817,0.16157475045836958,0
91,-0.8802716181486456,0.12069941732757007,0
92,-0.6089094049059309,0.05976738195415625,0
93,0.8017639159134161,0.38178477686416507,1
94,0.7793651157362564,0.2642961411989321,1
95,0.18914456339010885,0.05028581342876013,0
96,-0.9412053712965601,0.01910398294286424,0
97,0.2703604266186705,0.31053208910324015,0
98,0.2873162224373095,0.3806043645895544,0
99,0.8690297369468846,0.13722605781135916,1
100,0.4112039622511787,0.06656620145377631,0
101,-0.15485336829234272,0.1350886708153695,0
102,-0.3695109325837904,0.19540077778704376,0
103,0.25966846289512546,0.1025013891957082,0
104,0.47031996044892393,0.11266601693737363,0
105,0.23518129324655515,0.045117661952935345,0
106,-0.9490602077911997,0.06500009109275735,0
107,0.1442201252544153,0.06898592100796638,0
108,0.00820377763933061,0.14442840924162698,0
109,0.021764237964057135,0.02324770414254886,0
110,-0.37809666463017544,0.2566258033325555,0
111,-0.18721221837898336,0.04093598355235161,0
112,0.6290783261084977,0.14971297634277567,1
113,0.004358919363305546,0.0060533134293111876,0
114,0.08994520760350314,0.2429781919043516,0
115,0.009252979723804223,0.07195868037825107,0
116,1.085259509405743,0.05536474409395916,0
117,-0.47860733981526726,0.06992185486005811,0
118,-0.6129497109633932,0.08140981725394406,0
119,-0.1874491422804544,0.036566892583581916,0
120,0.571036290465156,0.2534379479099591,1
121,-0.2553394325817221,0.19696719190455148,0
122,-0.02014251445312279,0.10680469234084466,0
123,0.07559329819025042,0.032334391516650046,0
124,-0.15478113255952367,0.11279012475999046,0
125,-0.10562781129970766,0.08668843787509634,0
126,0.25231171111566447,0.16346572433763593,0
127,-0.4830167565210453,0.1986404328389286,0
128,0.46178145524018605,0.016894087037763947,0
129,0.6022050853662536,0.5001575731525832,1
130,0.21548596350559035,0.1260072377181561,0
131,-0.5429820852830731,0.35979203446756425,0
132,0.5599973023240226,0.5274624645031892,1
133,0.47766597157390567,0.01653290716936975,0
134,0.21539924512998687,0.09423969259729917,0
135,0.03244877769327403,0.05390510630141526,0
136,1.0341707132556062,0.4165785897851265,1
137,-0.6845764263171378,0.020970194688468054,0
138,-0.5371661202636585,0.02227759138253837,0
139,0.0886947539841843,0.17867974364502748,0
140,-0.7156706299724087,0.09607632376814643,0
141,0.2276521924614214,0.32727941148691014,0
142,-0.7923548952727484,0.32843239624832793,0
143,-0.7421911993918676,0.0997216788881323,0
144,-0.21193853593025225,0.023665962408355664,0
145,-0.9380319769572054,0.12490092738159606,0
146,-0.6206912474162881,0.07327547525105434,0
147,-0.2438907026938259,0.019084498864556845,0
148,-0.2337172933856341,0.0263032302032552,0
149,-0.6091509028603446,0.04760368465642612,0
150,-0.43249080014255825,0.07814352366162745,0
151,-0.5709241308369627,0.07543538360808841,0
152,0.2530763319135569,0.003874991299953825,0
153,-0.08001471220003718,0.004048751398242297,0
154,0.7598849237900072,0.20403887879402657,1
155,0.37615064387729885,0.2552816978334331,0
156,-0.21625273594832045,0.024729427236183047,0
157,-0.0656593855956837,0.014406115442944392,0
158,0.8023260393170883,0.3578001975833421,1
159,-0.23930626278663159,0.10090609376188013,0
160,0.1868139987832954,0.0008282606156978721,0
161,0.2488839176726023,0.0023563037797319883,0
162,-0.4368954374840208,0.018103149490674552,0
163,-0.13018815202704365,0.007715393780722096,0
164,0.7278070764611366,0.2954711242008352,1
165,0.938491089644479,0.31261609807597346,1
166,-0.007483013958553768,0.0263196050523809,0
167,0.001516597106246307,0.21547645413321964,0
168,0.6026449312653118,0.2769558966311945,1
169,-0.18355140016822352,0.31073983071888406,0
170,0.00849084018856866,0.012136632056156844,0
171,-0.42993838032654536,0.10044598702651368,0
172,-0.10649302327252504,0.03856053895168474,0
173,-1.0024937920819823,0.05680743399921286,0
174,0.4601481253366227,0.18495714826562637,0
175,-0.26780525506375913,0.12241588167748815,0
176,0.17476557292857653,0.09787950724545447,0
177,-0.5338369498155826,0.1912112140307372,0
178,0.39685162235366733,0.03189334559909133,0
179,-0.5073668181582673,0.10750163540694233,0
180,-0.565658980984762,0.12491781336073224,0
181,-0.6830633946869589,0.15379231940222396,0
182,-0.10597013604564999,0.3405789123735298,0
183,-0.08392988747525594,0.26614755669941964,0
184,-0.20826724830828222,0.07916690369703934,0
185,-0.45895371675783253,0.39905810740320646,0
186,-0.3167998162925882,0.1364526138108934,0
187,-0.23154667529921924,0.0004089757825886437,0
188,0.24222395963383425,0.06532276404305763,0
189,0.7348546875512444,0.1417109491363697,1
190,0.9092475050969429,0.19399959077229384,1
191,-0.4456134709687454,0.010407204993801022,0
192,-0.27709254874138783,0.010496037466547295,0
193,0.5540885715866973,0.25679549791878403,1
194,0.3086343984547167,0.036716710081458985,0
195,-0.6047296613609074,0.12174941986485666,0
196,0.19161360587176587,0.025755243076376035,0
197,0.29265393292626396,0.03755606142732544,0
198,0.048917567412696046,0.13592430089416924,0
199,0.41008893861423346,0.0460588491455927,0
200,0.09359525185058919,0.013769347463007658,0
201,-0.3299921001892006,0.07434670039101561,0
202,0.25926840929491723,0.01312719108698857,0
203,0.06459960923917592,0.07936385553484235,0
204,-0.23488691149582092,0.004280909016289651,0
205,0.353969141467122,0.03320444097719044,0
206,-0.8344934810191065,0.07690951883752767,0
207,0.21374869717074338,0.012159036366626026,0
208,0.07603396550211165,0.07511363145358405,0
209,-0.10457004425125448,0.10764927449219994,0
210,-0.3631143474160411,0.17715977809678218,0
211,0.4336652923513552,0.010276345231177882,0
212,-1.5340673363896222,0.03480978603318673,0
213,-0.451555913334699,0.05682709921656592,0
214,0.554277760904257,0.10034663756329291,1
215,-0.549611816246034,0.30289646045334556,0
216,-0.46670730283855016,0.07904329031257115,0
217,-0.025695360675282827,0.06457746049942016,0
218,-0.164683286270053,0.1041967516188348,0
219,0.3622164708504355,0.2293398007050891,0
220,0.7900380640196313,0.28838027605258,1
221,0.09087750915660751,0.02594191854759628,0
222,-0.2886944985785001,0.02445263883238099,0
223,0.4890169334664485,0.042827966686979246,0
224,0.4049991240435059,0.09193180352747846,0
225,-0.2186760090747438,0.04212262532200905,0
226,0.3489155529851434,0.003361324130955967,0
227,0.5476105760392074,0.4090625954197114,1
228,0.43718673140410375,0.057277253862488386,0
229,0.6240307487830221,0.33436680351128734,1
230,-0.07044114122071586,0.15706030264079898,0
231,-0.3111430439854819,0.09460497574241641,0
232,-0.1543105926266317,0.017302390409376874,0
233,-0.82693425519658,0.024593086734748842,0
234,0.2575018682383785,0.06916415024255008,0
235,1.2319033128495203,0.006000050002555422,0
236,-0.31937811861088344,0.12330620053229055,0
237,-0.14528028825095612,0.14294986321061337,0
238,-0.23973644844909264,0.035961091364972546,0
239,0.2650453432064087,0.2288662777569773,0
240,-0.060246132492110756,0.16194639562697724,0
241,-0.5300566492096438,0.13801886635079183,0
242,-0.0023179572390399734,0.02147545611558506,0
243,-0.13957202834892518,0.003029403084722431,0
244,0.5713253730404281,0.16550769824830114,1
245,-1.0043101395601821,0.053789505172514386,0
246,-0.06918658557935255,0.10442696979564745,0
247,-0.34545462413525113,0.07528064209574842,0
248,-0.6265477170546605,0.09571485965283462,0
249,-0.1986112896782892,0.029532691637023364,0
250,0.5541422403753367,0.14930279848154185,1
251,-0.14155200983648827,0.009773480418184113,0
252,-0.6655504854953443,0.05710138815856668,0
253,0.8709941803428324,0.21196901187541806,1
254,-0.1593308881786195,0.0009329084412429212,0
255,-0.29747312276894844,0.12156143910955465,0
256,-0.30143003560846254,0.00944349413400842,0
257,-0.9136649444763828,0.022345551408717922,0
258,0.25879779778673623,0.07279539740613203,0
259,0.43127734923971506,0.14767843081565332,0
260,-0.1986865251279943,0.034187769839152206,0
261,-0.8568651668915079,0.0038067147565895177,0
262,0.7178394339736476,0.08085429455164704,1
263,0.1529455207271881,0.03212728684413994,0
264,-0.27392342359330385,0.06451303253081435,0
265,0.15928931027068183,0.06303407938468494,0
266,-0.15198571855937282,0.015116762390358621,0
267,1.1097228720020476,0.0734377760233136,0
268,0.5497577948058792,0.3785330028209986,1
269,0.07914299796873407,0.0285462017706981,0
270,0.07339728543030326,0.01422323034728515,0
271,0.35975770336370144,0.06678615914986323,0
272,-0.5040486225810036,0.030368286174282538,0
273,0.25008690112180043,0.035311586916578236,0
274,0.7595193378363709,0.06670817387890049,1
275,-0.03318965666606405,0.12928703497931837,0
276,-0.8458291541770059,0.013295874981079973,0
277,1.1193670772423252,0.0797456903623217,0
278,0.36231196855322234,0.08245039308907287,0
279,0.7726797450476365,0.22327979211496343,1
280,-0.7344938348089114,0.02591869941194443,0
281,0.5145505888177675,0.099116007170597,0
282,0.8023492850078608,0.16166279864050537,1
283,-0.23268638839369687,0.05464419946419454,0
284,-1.3693037536338013,0.02917221838288725,0
285,-0.43788386470799007,0.029571110493258924,0
286,0.4061750090541191,0.15954608836893153,0
287,-0.27609794271993976,0.10363224757874659,0
288,1.0343782044604561,0.2726666105032232,1
289,-0.8100958654229566,0.18803246612082591,0
290,0.23718050902925783,0.2038046597339522,0
291,0.64101547855904,0.33855091785120006,1
292,0.10254350013517757,0.24606697464512162,0
293,0.6637863592111093,0.2335531404806842,1
294,-0.2539691791967434,0.0706810067149327,0
295,-0.003199308028036187,0.004170733814367441,0
296,1.177601773840115,0.009861795443973358,0
297,-0.26301936408738946,0.045536390747205904,0
298,0.23693445637876934,0.1063903955585655,0
299,-0.31654833200803373,0.06704488575493427,0
300,-0.33647494597432814,0.02888176136542397,0
301,0.23756895534274566,0.012860720517166009,0
302,-0.34095382695691584,0.2069404304670135,0
303,0.46041282941524286,0.310514633518657,0
304,0.013457909569484613,0.08532324319203163,0
305,-0.40599164912308944,0.0867798961836686,0
306,-0.3102443346603583,0.013452909944130695,0
307,0.6496521893691704,0.2205259440501252,1
308,-0.5283731209216611,0.08764430825515065,0
309,-0.9196051944149735,0.014586642724996235,0
310,0.050583200441298166,0.12328956682233608,0
311,1.0866736347981372,0.08554066260290222,0
312,-0.28615510472092814,0.00897164781076667,0
313,0.12129168956592504,0.009289039108031461,0
314,-0.09354458831272462,0.036883085283298846,0
315,-1.4965777557449984,0.18094438271436988,0
316,-0.8621046464187495,0.12013080085745523,0
317,-0.008392007901996902,0.0031848740685965814,0
318,-0.7264543725455798,0.029324517241373003,0
319,-1.0703596289792476,0.02700337509284564,0
320,0.04386640585857314,0.010938295808322236,0
321,0.8482650661652584,0.2766645452131378,1
322,-0.7272519790664542,0.06338317476137818,0
323,0.5711562913405815,0.1663733500100944,1
324,-0.5256710451952865,0.00287981475584896,0
325,0.30617278168015144,0.027771947391174407,0
326,-1.142997326461793,0.06528740171657935,0
327,-0.6174421437008546,0.13169897072202527,0
328,-1.0314618314161421,0.15762939166008375,0
329,0.4393254170870385,0.10278641067440726,0
330,0.8986012183027449,0.31290644344424473,1
331,0.2894127887155852,0.008656170442598471,0
332,0.004985049039910533,0.3245222513746734,0
333,-0.4929357733830654,0.3052956663342909,0
334,0.2301320851019703,0.013432552716876395,0
335,-0.29324987272204367,0.07950109292433215,0
336,0.2813474453981521,0.24197165813353894,0
337,0.5633664356160193,0.33879242521254094,1
338,0.458524532689983,0.011723913733189225,0
339,0.4787475039982116,0.061534416507953424,0
340,-0.07412770135818356,0.23010268200950992,0
341,-0.04369872802322132,0.11540510800490421,0
342,0.2702263128506444,0.005605966702057599,0
343,-0.5875510935571643,0.2808359141344703,0
344,0.04403863908759595,0.029006736451602122,0
345,0.5190128772907028,0.0018170664601006945,0
346,-0.5932741593484474,0.0017139875344899978,0
347,0.43141415646689785,0.05071985787828625,0
348,0.5353952947093376,0.2533788807650155,1
349,0.4113520055084179,0.04204810341577569,0
350,-0.34404898110600535,0.11723469801492384,0
351,-0.25464876046752855,0.11383914653067731,0
352,0.7838398346734343,0.35812640526898376,1
353,0.17147856330394606,0.08379924921784243,0
354,-0.06265543416494623,0.17400320494521734,0
355,-0.11954458098261798,0.00520435249608497,0
356,-0.9222767653959127,0.0047600498150021375,0
357,-0.5705132518280844,0.026043206678510927,0
358,0.06218008790347709,0.0077312429770442885,0
359,-0.33577898201721784,0.2269123005182408,0
360,-0.4195659746060069,0.07066165654822815,0
361,1.2455408621057882,0.067429350777968,0
362,0.2721095111230978,0.08256377889102179,0
363,-0.4018753866986513,0.1558472489218098,0
364,0.027413371028493075,0.039505882189302656,0
365,0.11795110070908903,0.061101032015876966,0
366,0.4078118680274896,0.11521358609062239,0
367,-0.4483267084325401,0.04336567666526624,0
368,1.5178333664498893,0.05369124587469362,0
369,-0.4291607836014105,0.012607201701779917,0
370,1.4187840382684538,0.016256416272340302,0
371,0.5048979668187193,0.0498522932417664,0
372,1.1410090312144119,0.309799715412515,0
373,0.7872146164705295,0.27674310215311787,1
374,0.40342069595082164,0.01968983141111197,0
375,0.16524086621988143,0.14395728595827523,0
376,-0.3266290101785251,0.1037302843340948,0
377,0.04632028093097112,0.04913829795817662,0
378,1.2635030807660277,0.05231373090456789,0
379,-0.6578473197452068,0.008872566496600974,0
380,1.020814736922225,0.2605947772286,1
381,0.6744410237093229,0.3397248652462197,1
382,0.33942661853305184,0.2346914434322268,0
383,0.7101680455664489,0.3714147342163382,1
384,0.2051001740093668,0.08699327573912556,0
385,-0.24457372806848068,0.0002406730132369819,0
386,-0.6216914010541723,0.06793554734472383,0
387,0.458441725576982,0.009724514682010228,0
388,-1.137545741659727,0.04012449174496743,0
389,-0.07415950457386496,0.0369093757365006,0
390,-0.3255532692282155,0.014905130909270035,0
391,-0.5612292872236725,0.10798755331546407,0
392,0.5228361444895653,0.16856587700137685,0
393,0.2755582068658098,0.02889682980075621,0
394,-0.10499306258975312,0.13791884021817793,0
395,0.07980754670628676,0.007421217770653007,0
396,-0.14282787084188625,0.09507314582307236,0
397,0.8990083199265795,0.21643165650201782,1
398,0.24066328078521412,0.07606571884860709,0
399,0.040453538266040104,0.15439985165233205,0
400,0.02212993901371283,0.11806153120760363,0
401,0.3673876776425811,0.029716550623183416,0
402,-0.35680921687084355,0.08005862976696453,0
403,0.47565582404669,0.07325306883661359,0
404,0.3380481491497635,0.15244326042180262,0
405,-0.5137469344544368,0.046279828611679605,0
406,-0.1706769237567643,0.037829207659318416,0
407,-1.2596259230596432,0.035274556977631134,0
408,-0.33580471229321385,0.15515155801609537,0
409,0.5182161895792372,0.06527043165216904,0
410,-0.6145087979817626,0.041518946883758436,0
411,0.7133041268727702,0.4515883511578018,1
412,-1.0688317865944543,0.011337461000444245,0
413,0.3731846116024042,0.053491119019511396,0
414,-0.06646645780463072,0.04662374706298598,0
415,-0.0012000191032619503,0.07218962298448682,0
416,-0.6848261283300182,0.015388641610211376,0
417,-0.88433843066313,0.03536458226622192,0
418,0.2857679469330652,0.19570437656267137,0
419,-0.8525460793769417,0.10840235544865577,0
420,-0.43422819266308776,0.30991699812144596,0
421,0.858912045731991,0.20633227500579723,1
422,-0.5912317166583955,0.0434720201875961,0
423,0.8875763308625079,0.2252514013842194,1
424,-0.4737770367331342,0.008628623865177385,0
425,0.7738388643139615,0.530161721320731,1
426,1.1605805289187072,0.01548879123694797,0
427,0.45163012528438645,0.1469936519182634,0
428,-1.0014613675546442,0.06750262306023476,0
429,-0.3273265123167507,0.022537287147628524,0
430,0.47312260710470216,0.01712333125663634,0
431,0.35485225746117677,0.06741329464820611,0
432,-0.8654940929272694,0.004593701597135144,0
433,0.5336819362314261,0.5486280195359167,1
434,-0.09309908435476962,0.003167512342076659,0
435,-0.1448290176652684,0.13146720291693573,0
436,-0.37850977365267047,0.030142559462591097,0
437,-0.6846902373983705,0.06831131178697085,0
438,-0.6050383861129947,0.07738397083214991,0
439,0.834744575335941,0.26426863706377807,1
440,0.04206402279739547,0.17661270600562964,0
441,1.5392143806478902,0.04836757558320251,0
442,-0.6491161935733745,0.015047837713235292,0
443,-0.6146696140616537,0.013044126268996916,0
444,0.3316973101093047,0.021286463470311462,0
445,-0.6262323288667733,0.22286105472574316,0
446,-0.1127853812000299,0.1732308863122707,0
447,0.3371164616296022,0.08137985238889343,0
448,-0.5314351950355324,0.0468852621696183,0
449,-0.3495763410615133,0.23847141280217668,0
450,-0.09000172943695244,0.003562752358965866,0
451,-0.18506117231533573,0.2935193627894979,0
452,0.6508582311345329,0.4762063621500403,1
453,0.30827985793418794,0.0418633673693728,0
454,-0.08864075827043616,0.08132265493616869,0
455,-0.5236884221799875,0.039783280060330384,0
456,0.8815713357800653,0.22141907598216917,1
457,-0.03108569484661119,0.07969343015078102,0
458,-0.48642240939047726,0.027578476306534958,0
459,0.33614827021441507,0.11767340277923105,0
460,-0.049112925641774566,0.09772596343661749,0
461,-0.48515493874042515,0.12621175758023856,0
462,-0.0083940418536067,0.003414042268520819,0
463,-0.3676890454164318,0.054270704024534516,0
464,0.06172129660856635,0.018569449343877394,0
465,0.3752121918343416,0.04829777415284766,0
466,-0.2781883161449571,0.14995615780409333,0
467,0.42007669281115384,0.0029801391365754664,0
468,0.8473774188521801,0.33884101156668,1
469,1.458103638643825,0.5119975719231744,0
470,-0.4167256049189562,0.07510890486013902,0
471,-0.029189652106789882,0.03490766716907959,0
472,-0.8710330686048636,0.23625105519313636,0
473,0.5346299818233411,0.5154123780946843,1
474,-0.04634283216293879,0.009958566060204099,0
475,-0.45466572575718683,0.17818231001706292,0
476,-0.5664558513458434,0.017529773634055616,0
477,0.21386932722706994,0.04068079217905951,0
478,0.2697861719863232,0.09329180522491665,0
479,0.3389439882154771,0.013383520439013925,0
480,-0.3872865778910043,0.034273345436499125,0
481,-0.4022036043856972,0.2008438306841288,0
482,-0.37781069479881163,0.07087016107014735,0
483,0.6349089837292373,0.4406399336770379,1
484,1.0188594996023081,0.29266458934977924,1
485,-0.05856884362753234,0.011336343256529414,0
486,0.9364325402504154,0.13453414254246734,1
487,0.3702068072611598,0.06849979241506106,0
488,-0.20741987865927772,0.13626207817609756,0
489,-0.5019432838990762,0.05912113490194532,0
490,0.8092356961370156,0.4354412901304377,1
491,0.21975410835858564,0.00565881022853109,0
492,0.5675947440438885,0.2993083505072127,1
493,0.2931577250104806,0.01845599256752382,0
494,-0.633530397505648,0.03407644492096317,0
495,-0.008521998211977931,0.11724416317685779,0
496,-0.5889315732980039,0.0912235846751667,0
497,0.5040930283355173,0.27330920655155005,0
498,0.6959408176914186,0.2482811164814062,1
499,0.4856372926491056,0.03952552137338872,0
